city,spotify_link,spotify_web_link
's-hertogenbosch NL,spotify:user:thesoundsofspotify:playlist:05hbk3TBRfEne3xCIiI15m,http://open.spotify.com/user/thesoundsofspotify/playlist/05hbk3TBRfEne3xCIiI15m
A Coru�a ES,spotify:user:thesoundsofspotify:playlist:07FayhdVKT6UFmbQbuEywo,http://open.spotify.com/user/thesoundsofspotify/playlist/07FayhdVKT6UFmbQbuEywo
"APO Armed Forces Europe, Middle East, & Canada US",spotify:user:thesoundsofspotify:playlist:1kefW5zq9DbxjoUkkNBC30,http://open.spotify.com/user/thesoundsofspotify/playlist/1kefW5zq9DbxjoUkkNBC30
Aabenraa DK,spotify:user:thesoundsofspotify:playlist:6u7jfhRUNy54RbaGbfBotm,http://open.spotify.com/user/thesoundsofspotify/playlist/6u7jfhRUNy54RbaGbfBotm
Aabybro DK,spotify:user:thesoundsofspotify:playlist:00ogS46HmKPEHbdP7aop2h,http://open.spotify.com/user/thesoundsofspotify/playlist/00ogS46HmKPEHbdP7aop2h
Aachen DE,spotify:user:thesoundsofspotify:playlist:6BQO4yWoBUici1nAyUIK7a,http://open.spotify.com/user/thesoundsofspotify/playlist/6BQO4yWoBUici1nAyUIK7a
Aalen DE,spotify:user:thesoundsofspotify:playlist:5KJhou6kfdF4iFvpTR7e0f,http://open.spotify.com/user/thesoundsofspotify/playlist/5KJhou6kfdF4iFvpTR7e0f
Aalesund NO,spotify:user:thesoundsofspotify:playlist:3lX6oSWynH4J7G8UDe0Dlk,http://open.spotify.com/user/thesoundsofspotify/playlist/3lX6oSWynH4J7G8UDe0Dlk
Aalsmeer NL,spotify:user:thesoundsofspotify:playlist:7n92EAqUJ96K6iq4NoqA5t,http://open.spotify.com/user/thesoundsofspotify/playlist/7n92EAqUJ96K6iq4NoqA5t
Aarhus DK,spotify:user:thesoundsofspotify:playlist:5nASmEIS7vipRpLSrCuJKG,http://open.spotify.com/user/thesoundsofspotify/playlist/5nASmEIS7vipRpLSrCuJKG
Aars DK,spotify:user:thesoundsofspotify:playlist:7EtbKBZiVnCXnWHhNIwntw,http://open.spotify.com/user/thesoundsofspotify/playlist/7EtbKBZiVnCXnWHhNIwntw
Abbots Langley GB,spotify:user:thesoundsofspotify:playlist:5JAY9uWx5zpzrktVPIAShK,http://open.spotify.com/user/thesoundsofspotify/playlist/5JAY9uWx5zpzrktVPIAShK
Aberdeen GB,spotify:user:thesoundsofspotify:playlist:2Ok5dlgzR19tJb9sDmXCkT,http://open.spotify.com/user/thesoundsofspotify/playlist/2Ok5dlgzR19tJb9sDmXCkT
Absecon New Jersey US,spotify:user:thesoundsofspotify:playlist:5fKCktG4QJdTee67laO9ZP,http://open.spotify.com/user/thesoundsofspotify/playlist/5fKCktG4QJdTee67laO9ZP
Acapulco MX,spotify:user:thesoundsofspotify:playlist:0Hlj5HhUzQm9wwElcUU8mC,http://open.spotify.com/user/thesoundsofspotify/playlist/0Hlj5HhUzQm9wwElcUU8mC
Adelaide AU,spotify:user:thesoundsofspotify:playlist:6qYDvlWIe0UPPTnzxvQasD,http://open.spotify.com/user/thesoundsofspotify/playlist/6qYDvlWIe0UPPTnzxvQasD
Adrian Michigan US,spotify:user:thesoundsofspotify:playlist:0pBb2Wf22JwpoO40653BVe,http://open.spotify.com/user/thesoundsofspotify/playlist/0pBb2Wf22JwpoO40653BVe
Aguascalientes MX,spotify:user:thesoundsofspotify:playlist:71k2M7dWQYLqmcUFapcpO1,http://open.spotify.com/user/thesoundsofspotify/playlist/71k2M7dWQYLqmcUFapcpO1
Aix-en-provence FR,spotify:user:thesoundsofspotify:playlist:64yTkHbqeIpDeVIOqvOk86,http://open.spotify.com/user/thesoundsofspotify/playlist/64yTkHbqeIpDeVIOqvOk86
Akron Ohio US,spotify:user:thesoundsofspotify:playlist:5ANXMnncu0Y6RgWNCZCx5p,http://open.spotify.com/user/thesoundsofspotify/playlist/5ANXMnncu0Y6RgWNCZCx5p
Albertslund DK,spotify:user:thesoundsofspotify:playlist:6BgJoQwtSY1jlzFQN7ZRuz,http://open.spotify.com/user/thesoundsofspotify/playlist/6BgJoQwtSY1jlzFQN7ZRuz
Albuquerque New Mexico US,spotify:user:thesoundsofspotify:playlist:7m4LG5LciiTZFaOpFQrhd2,http://open.spotify.com/user/thesoundsofspotify/playlist/7m4LG5LciiTZFaOpFQrhd2
Alcal� De Guadaira ES,spotify:user:thesoundsofspotify:playlist:61OY1nXBUjMDJnJACtCFB2,http://open.spotify.com/user/thesoundsofspotify/playlist/61OY1nXBUjMDJnJACtCFB2
Alhambra California US,spotify:user:thesoundsofspotify:playlist:6SW2mlOp2YVjwCvx51Y29K,http://open.spotify.com/user/thesoundsofspotify/playlist/6SW2mlOp2YVjwCvx51Y29K
Alings�s SE,spotify:user:thesoundsofspotify:playlist:1ZPPx6NkzEPgURxVWMFLDf,http://open.spotify.com/user/thesoundsofspotify/playlist/1ZPPx6NkzEPgURxVWMFLDf
Alkmaar NL,spotify:user:thesoundsofspotify:playlist:7t2H7ZfvS5zQHaZZVnfS4e,http://open.spotify.com/user/thesoundsofspotify/playlist/7t2H7ZfvS5zQHaZZVnfS4e
Aller�d DK,spotify:user:thesoundsofspotify:playlist:7veqoLctR25yHDFoVqfDlG,http://open.spotify.com/user/thesoundsofspotify/playlist/7veqoLctR25yHDFoVqfDlG
Almere NL,spotify:user:thesoundsofspotify:playlist:2UOCEdWYkZLUQcyXJZPU4A,http://open.spotify.com/user/thesoundsofspotify/playlist/2UOCEdWYkZLUQcyXJZPU4A
Alpharetta Georgia US,spotify:user:thesoundsofspotify:playlist:2I0jW7vTy3bvPUSSQvLETz,http://open.spotify.com/user/thesoundsofspotify/playlist/2I0jW7vTy3bvPUSSQvLETz
Alphen Aan Den Rijn NL,spotify:user:thesoundsofspotify:playlist:1IkIRI6821IAI20r6ghVUJ,http://open.spotify.com/user/thesoundsofspotify/playlist/1IkIRI6821IAI20r6ghVUJ
Alta NO,spotify:user:thesoundsofspotify:playlist:14y2p0itssr2VHP3gzwiQJ,http://open.spotify.com/user/thesoundsofspotify/playlist/14y2p0itssr2VHP3gzwiQJ
Ames Iowa US,spotify:user:thesoundsofspotify:playlist:32fZQu37D5rbAgyeeIKBOL,http://open.spotify.com/user/thesoundsofspotify/playlist/32fZQu37D5rbAgyeeIKBOL
Amstelveen NL,spotify:user:thesoundsofspotify:playlist:3VSXFhZH8bUZzbdeC0665z,http://open.spotify.com/user/thesoundsofspotify/playlist/3VSXFhZH8bUZzbdeC0665z
Amsterdam NL,spotify:user:thesoundsofspotify:playlist:2ifz20E9OmNq4bwiM4Ljwu,http://open.spotify.com/user/thesoundsofspotify/playlist/2ifz20E9OmNq4bwiM4Ljwu
Anchorage Alaska US,spotify:user:thesoundsofspotify:playlist:0JVQy18o8hYsaWJMIHruCl,http://open.spotify.com/user/thesoundsofspotify/playlist/0JVQy18o8hYsaWJMIHruCl
Ancona IT,spotify:user:thesoundsofspotify:playlist:634weBTotAnHCrCq0ozIZP,http://open.spotify.com/user/thesoundsofspotify/playlist/634weBTotAnHCrCq0ozIZP
Ankara TR,spotify:user:thesoundsofspotify:playlist:0LJ8oJVOGfD6ttyXAI2bqY,http://open.spotify.com/user/thesoundsofspotify/playlist/0LJ8oJVOGfD6ttyXAI2bqY
Ann Arbor Michigan US,spotify:user:thesoundsofspotify:playlist:2lJ39UXqkmjf88Pb0jb3YM,http://open.spotify.com/user/thesoundsofspotify/playlist/2lJ39UXqkmjf88Pb0jb3YM
Annerley AU,spotify:user:thesoundsofspotify:playlist:1nCl3Wef1P3Z0jrCUbflPr,http://open.spotify.com/user/thesoundsofspotify/playlist/1nCl3Wef1P3Z0jrCUbflPr
Antalya TR,spotify:user:thesoundsofspotify:playlist:1UX1A7A979wCH6Oo4r5jYE,http://open.spotify.com/user/thesoundsofspotify/playlist/1UX1A7A979wCH6Oo4r5jYE
Antioch Tennessee US,spotify:user:thesoundsofspotify:playlist:6yaFEFPMxtBH72L9vMezCk,http://open.spotify.com/user/thesoundsofspotify/playlist/6yaFEFPMxtBH72L9vMezCk
Antofagasta CL,spotify:user:thesoundsofspotify:playlist:5a5ammj00jGOPoanizBD40,http://open.spotify.com/user/thesoundsofspotify/playlist/5a5ammj00jGOPoanizBD40
Antwerpen BE,spotify:user:thesoundsofspotify:playlist:6cnCH6Y8P7qNtjv77Hnsmn,http://open.spotify.com/user/thesoundsofspotify/playlist/6cnCH6Y8P7qNtjv77Hnsmn
Arcadia California US,spotify:user:thesoundsofspotify:playlist:3Mni9eJgyXEs1DVLRNNb0Y,http://open.spotify.com/user/thesoundsofspotify/playlist/3Mni9eJgyXEs1DVLRNNb0Y
Argentina,spotify:user:thesoundsofspotify:playlist:6fv5nMucCr4JLbanpHmVA5,http://open.spotify.com/user/thesoundsofspotify/playlist/6fv5nMucCr4JLbanpHmVA5
Arlington Texas US,spotify:user:thesoundsofspotify:playlist:5Zn1jXmigFBWu1Q2mx6uoR,http://open.spotify.com/user/thesoundsofspotify/playlist/5Zn1jXmigFBWu1Q2mx6uoR
Ashburn Virginia US,spotify:user:thesoundsofspotify:playlist:0pJ0gzAeVY7qtPja6rtRYp,http://open.spotify.com/user/thesoundsofspotify/playlist/0pJ0gzAeVY7qtPja6rtRYp
Astoria New York US,spotify:user:thesoundsofspotify:playlist:3onFOa88f7BJ0ywJyZqfFp,http://open.spotify.com/user/thesoundsofspotify/playlist/3onFOa88f7BJ0ywJyZqfFp
Athens Georgia US,spotify:user:thesoundsofspotify:playlist:01ui9d26LVcJKA5MKxcYGI,http://open.spotify.com/user/thesoundsofspotify/playlist/01ui9d26LVcJKA5MKxcYGI
Atlanta Georgia US,spotify:user:thesoundsofspotify:playlist:2t6uU8AELDRclkCaw1vydr,http://open.spotify.com/user/thesoundsofspotify/playlist/2t6uU8AELDRclkCaw1vydr
Auburn Alabama US,spotify:user:thesoundsofspotify:playlist:77xwsnr5py3i3hpBZrPc88,http://open.spotify.com/user/thesoundsofspotify/playlist/77xwsnr5py3i3hpBZrPc88
Auckland NZ,spotify:user:thesoundsofspotify:playlist:4HHBdiDnaNOE4O5mM0Xqlu,http://open.spotify.com/user/thesoundsofspotify/playlist/4HHBdiDnaNOE4O5mM0Xqlu
Aulnay-sous-bois FR,spotify:user:thesoundsofspotify:playlist:31jMi6dDd8OskWEE2cLhu0,http://open.spotify.com/user/thesoundsofspotify/playlist/31jMi6dDd8OskWEE2cLhu0
Aurich DE,spotify:user:thesoundsofspotify:playlist:62uVZnEj0TbwpQfmVBSYqa,http://open.spotify.com/user/thesoundsofspotify/playlist/62uVZnEj0TbwpQfmVBSYqa
Aurora Colorado US,spotify:user:thesoundsofspotify:playlist:75Q55GDCiy0T0LqavrX7UY,http://open.spotify.com/user/thesoundsofspotify/playlist/75Q55GDCiy0T0LqavrX7UY
Aurora Illinois US,spotify:user:thesoundsofspotify:playlist:58sPy6kh2FtANRiHcZ3tlA,http://open.spotify.com/user/thesoundsofspotify/playlist/58sPy6kh2FtANRiHcZ3tlA
Austin Texas US,spotify:user:thesoundsofspotify:playlist:3gz7G6lax8nkXZ3vBr3n4i,http://open.spotify.com/user/thesoundsofspotify/playlist/3gz7G6lax8nkXZ3vBr3n4i
Australia,spotify:user:thesoundsofspotify:playlist:2XVNjIYqXmzPbneYemRrix,http://open.spotify.com/user/thesoundsofspotify/playlist/2XVNjIYqXmzPbneYemRrix
Austria,spotify:user:thesoundsofspotify:playlist:0gCqClabjS49E3IvPxJmXe,http://open.spotify.com/user/thesoundsofspotify/playlist/0gCqClabjS49E3IvPxJmXe
Bagsv�rd DK,spotify:user:thesoundsofspotify:playlist:7kVtnwqmXkrvuT5HrNKbsu,http://open.spotify.com/user/thesoundsofspotify/playlist/7kVtnwqmXkrvuT5HrNKbsu
Bahia Blanca AR,spotify:user:thesoundsofspotify:playlist:1u8bkPfh13Se0ZU9RVWAIB,http://open.spotify.com/user/thesoundsofspotify/playlist/1u8bkPfh13Se0ZU9RVWAIB
Balaclava AU,spotify:user:thesoundsofspotify:playlist:2efhnq1ocQOXSoClb8f3OV,http://open.spotify.com/user/thesoundsofspotify/playlist/2efhnq1ocQOXSoClb8f3OV
Baldwin Park California US,spotify:user:thesoundsofspotify:playlist:3G0bnBiVnxhyRVURpEskIc,http://open.spotify.com/user/thesoundsofspotify/playlist/3G0bnBiVnxhyRVURpEskIc
Balikesir TR,spotify:user:thesoundsofspotify:playlist:0BdkDh0KLLnkTYhaJBQstg,http://open.spotify.com/user/thesoundsofspotify/playlist/0BdkDh0KLLnkTYhaJBQstg
Ballerup DK,spotify:user:thesoundsofspotify:playlist:0k6qqjXngpfNhALTg0vCLs,http://open.spotify.com/user/thesoundsofspotify/playlist/0k6qqjXngpfNhALTg0vCLs
Bangkok TH,spotify:user:thesoundsofspotify:playlist:3YIvuZgWEk5QHhaHVE3D84,http://open.spotify.com/user/thesoundsofspotify/playlist/3YIvuZgWEk5QHhaHVE3D84
Barcelona ES,spotify:user:thesoundsofspotify:playlist:1BUqSJKAJHR3pyx1tuOKDf,http://open.spotify.com/user/thesoundsofspotify/playlist/1BUqSJKAJHR3pyx1tuOKDf
Barceloneta ES,spotify:user:thesoundsofspotify:playlist:4gzrrHOTFOtjupZbchOOmv,http://open.spotify.com/user/thesoundsofspotify/playlist/4gzrrHOTFOtjupZbchOOmv
Barnet GB,spotify:user:thesoundsofspotify:playlist:4OiIAP4J1lyrL4rQkUERcU,http://open.spotify.com/user/thesoundsofspotify/playlist/4OiIAP4J1lyrL4rQkUERcU
Baton Rouge Louisiana US,spotify:user:thesoundsofspotify:playlist:03OmKCbJIISMDLx0Zlm1KJ,http://open.spotify.com/user/thesoundsofspotify/playlist/03OmKCbJIISMDLx0Zlm1KJ
Bayamon Puerto Rico US,spotify:user:thesoundsofspotify:playlist:6zd1N8OcNDhyvis27bULO1,http://open.spotify.com/user/thesoundsofspotify/playlist/6zd1N8OcNDhyvis27bULO1
Bedford GB,spotify:user:thesoundsofspotify:playlist:7gOdK8CQlkmjCwAyPJckap,http://open.spotify.com/user/thesoundsofspotify/playlist/7gOdK8CQlkmjCwAyPJckap
Belfast GB,spotify:user:thesoundsofspotify:playlist:1iGwxsiJjerUq07pYSR4bN,http://open.spotify.com/user/thesoundsofspotify/playlist/1iGwxsiJjerUq07pYSR4bN
Belgium,spotify:user:thesoundsofspotify:playlist:3WY9ZhUBxQXjI9ipQbR6kL,http://open.spotify.com/user/thesoundsofspotify/playlist/3WY9ZhUBxQXjI9ipQbR6kL
Bell California US,spotify:user:thesoundsofspotify:playlist:1HYZEA7pXMKbAVAOj2NjlE,http://open.spotify.com/user/thesoundsofspotify/playlist/1HYZEA7pXMKbAVAOj2NjlE
Bel�m BR,spotify:user:thesoundsofspotify:playlist:7lmo9jOcf5BaDRcVHmEWgr,http://open.spotify.com/user/thesoundsofspotify/playlist/7lmo9jOcf5BaDRcVHmEWgr
Bergen NO,spotify:user:thesoundsofspotify:playlist:3gLQu45nHTRnQJHVpIDe3F,http://open.spotify.com/user/thesoundsofspotify/playlist/3gLQu45nHTRnQJHVpIDe3F
Berger NO,spotify:user:thesoundsofspotify:playlist:6qAhDoMO2L9taOrxA9oTcw,http://open.spotify.com/user/thesoundsofspotify/playlist/6qAhDoMO2L9taOrxA9oTcw
Berkeley California US,spotify:user:thesoundsofspotify:playlist:7dl5glscAo3Bn7bs1u1NDW,http://open.spotify.com/user/thesoundsofspotify/playlist/7dl5glscAo3Bn7bs1u1NDW
Berlin DE,spotify:user:thesoundsofspotify:playlist:7BRS5IzacmVtRjGH1JYwM6,http://open.spotify.com/user/thesoundsofspotify/playlist/7BRS5IzacmVtRjGH1JYwM6
Beverly Hills AU,spotify:user:thesoundsofspotify:playlist:1HLbCcpbFU3P3itG9u1Zcx,http://open.spotify.com/user/thesoundsofspotify/playlist/1HLbCcpbFU3P3itG9u1Zcx
Bilbao ES,spotify:user:thesoundsofspotify:playlist:2s3EIcFEp1e8dDMOQm9pjd,http://open.spotify.com/user/thesoundsofspotify/playlist/2s3EIcFEp1e8dDMOQm9pjd
Billings Montana US,spotify:user:thesoundsofspotify:playlist:5fSr8IPCqKwbYz7wNFgIZV,http://open.spotify.com/user/thesoundsofspotify/playlist/5fSr8IPCqKwbYz7wNFgIZV
Birker�d DK,spotify:user:thesoundsofspotify:playlist:26Q6TtgAHVxQBcNIc1KlwN,http://open.spotify.com/user/thesoundsofspotify/playlist/26Q6TtgAHVxQBcNIc1KlwN
Birmingham Alabama US,spotify:user:thesoundsofspotify:playlist:2WYhlc3Qyaln5OO9swIbFJ,http://open.spotify.com/user/thesoundsofspotify/playlist/2WYhlc3Qyaln5OO9swIbFJ
Birmingham Michigan US,spotify:user:thesoundsofspotify:playlist:7x7Oq0MdFVQm1b7TBM2vm4,http://open.spotify.com/user/thesoundsofspotify/playlist/7x7Oq0MdFVQm1b7TBM2vm4
Blackpool GB,spotify:user:thesoundsofspotify:playlist:2CcGq5BX0uPRhEV1YyTDzU,http://open.spotify.com/user/thesoundsofspotify/playlist/2CcGq5BX0uPRhEV1YyTDzU
Blacksburg Virginia US,spotify:user:thesoundsofspotify:playlist:5LtmmzVFDWtJWSFdPDodSm,http://open.spotify.com/user/thesoundsofspotify/playlist/5LtmmzVFDWtJWSFdPDodSm
Bloomington Indiana US,spotify:user:thesoundsofspotify:playlist:7vzgjns0oRDLCxpSi3Z6vU,http://open.spotify.com/user/thesoundsofspotify/playlist/7vzgjns0oRDLCxpSi3Z6vU
Boardman Oregon US,spotify:user:thesoundsofspotify:playlist:5LfzWrBso7iiC7sSH5jK3T,http://open.spotify.com/user/thesoundsofspotify/playlist/5LfzWrBso7iiC7sSH5jK3T
Bogot� CO,spotify:user:thesoundsofspotify:playlist:2L6Zlre9b3JlMg9mYDZVtw,http://open.spotify.com/user/thesoundsofspotify/playlist/2L6Zlre9b3JlMg9mYDZVtw
Boise Idaho US,spotify:user:thesoundsofspotify:playlist:5bEVG5atW9TxNIZzoYb5g3,http://open.spotify.com/user/thesoundsofspotify/playlist/5bEVG5atW9TxNIZzoYb5g3
Bolivia,spotify:user:thesoundsofspotify:playlist:1vzZRy7kp4rn7ZgV0RdP8p,http://open.spotify.com/user/thesoundsofspotify/playlist/1vzZRy7kp4rn7ZgV0RdP8p
Bondi AU,spotify:user:thesoundsofspotify:playlist:1cq7lZlev6Uy1j64rahjab,http://open.spotify.com/user/thesoundsofspotify/playlist/1cq7lZlev6Uy1j64rahjab
Bonn DE,spotify:user:thesoundsofspotify:playlist:5JHgItKCUtwifREY7fuXTX,http://open.spotify.com/user/thesoundsofspotify/playlist/5JHgItKCUtwifREY7fuXTX
Bordeaux FR,spotify:user:thesoundsofspotify:playlist:2izGOxdjgX7aA3F516oOQ4,http://open.spotify.com/user/thesoundsofspotify/playlist/2izGOxdjgX7aA3F516oOQ4
Boston Massachusetts US,spotify:user:thesoundsofspotify:playlist:3Ail1brqN8AJFrxL4FcTir,http://open.spotify.com/user/thesoundsofspotify/playlist/3Ail1brqN8AJFrxL4FcTir
Bottrop DE,spotify:user:thesoundsofspotify:playlist:7Me4mSo1KivLPzyuz1rRuP,http://open.spotify.com/user/thesoundsofspotify/playlist/7Me4mSo1KivLPzyuz1rRuP
Boulder Colorado US,spotify:user:thesoundsofspotify:playlist:3YLGajrX7egnilY7i26W7k,http://open.spotify.com/user/thesoundsofspotify/playlist/3YLGajrX7egnilY7i26W7k
Boulogne-billancourt FR,spotify:user:thesoundsofspotify:playlist:5aiJ4ZySAkk9iGJ5WeI2tu,http://open.spotify.com/user/thesoundsofspotify/playlist/5aiJ4ZySAkk9iGJ5WeI2tu
Bras�lia BR,spotify:user:thesoundsofspotify:playlist:0GBWGFEatBTLo6DLiCqVWK,http://open.spotify.com/user/thesoundsofspotify/playlist/0GBWGFEatBTLo6DLiCqVWK
Bratislava SK,spotify:user:thesoundsofspotify:playlist:1GT6OpK2yqtO566sB4GEVs,http://open.spotify.com/user/thesoundsofspotify/playlist/1GT6OpK2yqtO566sB4GEVs
Brazil,spotify:user:thesoundsofspotify:playlist:5KHbclM6e6EVONQirubFMO,http://open.spotify.com/user/thesoundsofspotify/playlist/5KHbclM6e6EVONQirubFMO
Brentwood California US,spotify:user:thesoundsofspotify:playlist:2eZwzKpx2PaVZUgCcLN8HN,http://open.spotify.com/user/thesoundsofspotify/playlist/2eZwzKpx2PaVZUgCcLN8HN
Bridgeport Connecticut US,spotify:user:thesoundsofspotify:playlist:3YPRlW85SgSucuWLb57nc6,http://open.spotify.com/user/thesoundsofspotify/playlist/3YPRlW85SgSucuWLb57nc6
Brisbane AU,spotify:user:thesoundsofspotify:playlist:5tkwdyV1uD33JvuXISgkMj,http://open.spotify.com/user/thesoundsofspotify/playlist/5tkwdyV1uD33JvuXISgkMj
Bristol GB,spotify:user:thesoundsofspotify:playlist:1zCKx9WHLP4mAjPtNXfbkc,http://open.spotify.com/user/thesoundsofspotify/playlist/1zCKx9WHLP4mAjPtNXfbkc
Bronx New York US,spotify:user:thesoundsofspotify:playlist:1y6JurWL0Tkr7to82qkQjY,http://open.spotify.com/user/thesoundsofspotify/playlist/1y6JurWL0Tkr7to82qkQjY
Brooklyn New York US,spotify:user:thesoundsofspotify:playlist:1TyZihjHVxRiLgIIQ8doRz,http://open.spotify.com/user/thesoundsofspotify/playlist/1TyZihjHVxRiLgIIQ8doRz
Brugge BE,spotify:user:thesoundsofspotify:playlist:2UaHnSPNZ0OP8hJzK7tbyn,http://open.spotify.com/user/thesoundsofspotify/playlist/2UaHnSPNZ0OP8hJzK7tbyn
Brussels BE,spotify:user:thesoundsofspotify:playlist:33uqkgYW3qQMWJqrLFQkCi,http://open.spotify.com/user/thesoundsofspotify/playlist/33uqkgYW3qQMWJqrLFQkCi
Bryne NO,spotify:user:thesoundsofspotify:playlist:1Ci4Ch0nFkSe8kylQ6MJBC,http://open.spotify.com/user/thesoundsofspotify/playlist/1Ci4Ch0nFkSe8kylQ6MJBC
Br�nderslev DK,spotify:user:thesoundsofspotify:playlist:5XjFBPDf7U3mVWxZvhEKWC,http://open.spotify.com/user/thesoundsofspotify/playlist/5XjFBPDf7U3mVWxZvhEKWC
Br�nsh�j DK,spotify:user:thesoundsofspotify:playlist:1B4o5KRVeeHdxu58ru6ZW4,http://open.spotify.com/user/thesoundsofspotify/playlist/1B4o5KRVeeHdxu58ru6ZW4
Buena Park California US,spotify:user:thesoundsofspotify:playlist:4SPmIa6FHLYNfaDFzrvSi7,http://open.spotify.com/user/thesoundsofspotify/playlist/4SPmIa6FHLYNfaDFzrvSi7
Buenos Aires AR,spotify:user:thesoundsofspotify:playlist:1iyu1s4szp3ASCNSbGerzQ,http://open.spotify.com/user/thesoundsofspotify/playlist/1iyu1s4szp3ASCNSbGerzQ
Bulgaria,spotify:user:thesoundsofspotify:playlist:0feZbPn3DcsrLAF26CeNmp,http://open.spotify.com/user/thesoundsofspotify/playlist/0feZbPn3DcsrLAF26CeNmp
Burbank California US,spotify:user:thesoundsofspotify:playlist:23nx2OzFjN38fqNNH1egxK,http://open.spotify.com/user/thesoundsofspotify/playlist/23nx2OzFjN38fqNNH1egxK
Burswood AU,spotify:user:thesoundsofspotify:playlist:0ED0aK4iO4OUVJaYiKZAkg,http://open.spotify.com/user/thesoundsofspotify/playlist/0ED0aK4iO4OUVJaYiKZAkg
B�rkop DK,spotify:user:thesoundsofspotify:playlist:0HJIksdfdn20aFMgXk3CYU,http://open.spotify.com/user/thesoundsofspotify/playlist/0HJIksdfdn20aFMgXk3CYU
